cagnotte_id,data_clicked_from,data_completion_rate,data_device,data_file_size,data_mime_type,data_platform,data_skip_time,data_thumbnail_url,data_video_duration,data_video_height,data_video_width,data_view_duration,data_watch_duration,event_id,event_type,id_categorie,post_id,session_id,timestamp,user_id,user_type,video_id
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,3,,,,,,,699,video_skip,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,,2025-09-18T07:44:51+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,369
fd75fa2a-1478-401d-908b-d78ced449b26,search,,,,,,,,,,,141,,700,cagnotte_detail_view,526f3fa0-9ccd-4799-8ac8-262853a22d20,,,2025-09-18T07:46:29+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,701,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,a99dff8a-c7e2-4158-8e77-0358a7888233,,2025-09-18T07:47:03+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,385
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,3,,,,,,,702,video_skip,7c732b16-2984-4136-881b-7e49cf450459,dad7ec1c-1f3b-4877-9a52-1c6b45a1a303,,2025-09-18T07:47:29+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,366
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,1,,,,,,,703,video_skip,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,,2025-09-18T07:48:16+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,369
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.67,tablet,1599643,video/mp4,,,,60,,,,40,704,video_view,7c732b16-2984-4136-881b-7e49cf450459,dad7ec1c-1f3b-4877-9a52-1c6b45a1a303,,2025-09-18T07:49:06+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,366
e0e44689-a198-4455-b710-ed2969cee7e5,,,,,,whatsapp,,,,,,,,705,video_share,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T07:49:13+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,444
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,,,,,,,,706,video_favorite,7c732b16-2984-4136-881b-7e49cf450459,be6bcdb5-99b6-4969-9c1d-b6cbdef8f133,,2025-09-18T07:49:44+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,358
d8fba352-e7a1-447d-866b-06a9fd8ac534,search,,,,,,,,,,,213,,707,cagnotte_detail_view,2a930a84-fb5c-4e16-a6da-954b6eb15c90,,,2025-09-18T07:49:47+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.57,mobile,,,,,,60,,,,34,708,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,,2025-09-18T07:51:21+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,415
e0e44689-a198-4455-b710-ed2969cee7e5,,0.95,desktop,,,,,,60,,,,57,709,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T07:51:23+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,445
1813c10a-9295-4152-a519-e7094c19b801,search,,,,,,,,,,,141,,710,cagnotte_detail_view,7931366a-b995-4cfb-8072-6f0e076e5564,,f053fe66-d158-41f9-b394-0f1db36eeabb,2025-09-18T07:52:13+00:00,,anonymous,
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.15,desktop,1599643,video/mp4,,,,60,,,,9,711,video_view,7c732b16-2984-4136-881b-7e49cf450459,b77f3f67-e5d5-4713-adff-82539d797853,,2025-09-18T07:52:34+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,363
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.28,tablet,,,,,,60,,,,17,712,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,c4cbe13e-4ba5-4970-99d4-3a5ec39da5e0,,2025-09-18T07:52:40+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,381
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.47,mobile,,,,,,60,,,,28,713,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,,2025-09-18T07:52:47+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,413
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,recommendation,,,,,,,,,,,87,,714,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,,2025-09-18T07:52:51+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.58,mobile,,,,,,60,,,,35,715,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T07:53:58+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,426
e0e44689-a198-4455-b710-ed2969cee7e5,,1.0,mobile,,,,,,60,,,,60,716,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T07:54:45+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,441
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,2,,,,,,,717,video_skip,7c732b16-2984-4136-881b-7e49cf450459,b77f3f67-e5d5-4713-adff-82539d797853,,2025-09-18T07:54:48+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,363
e0e44689-a198-4455-b710-ed2969cee7e5,,,,,,,,,,,,,,718,video_replay,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,1f835bb2-3518-459f-a895-222794f7bcfb,2025-09-18T07:55:26+00:00,,anonymous,445
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.18,tablet,,,,,,60,,,,11,719,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T07:55:29+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,407
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,telegram,,,,,,,,720,video_share,7c732b16-2984-4136-881b-7e49cf450459,ebce37f8-0804-4a4d-97ca-e84c1ff8d5b2,3f02cf68-9519-40c5-9a27-5e8c647208ed,2025-09-18T07:55:32+00:00,,anonymous,361
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.58,desktop,1599643,video/mp4,,,,60,,,,35,721,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T07:55:41+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,722,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T07:56:16+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,426
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,telegram,,,,,,,,723,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,,2025-09-18T07:56:51+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,414
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,,,,,,,,724,video_replay,7c732b16-2984-4136-881b-7e49cf450459,ebce37f8-0804-4a4d-97ca-e84c1ff8d5b2,,2025-09-18T07:57:23+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,361
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,2,,,,,,,725,video_skip,7c732b16-2984-4136-881b-7e49cf450459,be6bcdb5-99b6-4969-9c1d-b6cbdef8f133,,2025-09-18T07:57:24+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,358
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.18,mobile,,,,,,60,,,,11,726,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T07:57:25+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,410
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.7,tablet,1599643,video/mp4,,,,60,,,,42,727,video_view,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,,2025-09-18T07:57:26+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,369
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.5,tablet,,,,,,60,,,,30,728,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T07:57:40+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,427
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,,,,,,,,729,video_favorite,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,b1a7a510-6d0b-4089-ba82-fed85f7fa2b1,2025-09-18T07:57:51+00:00,,anonymous,369
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.4,tablet,,,,,,60,,,,24,730,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T07:58:07+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,407
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,731,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,,2025-09-18T07:58:12+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,419
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.43,desktop,,,,,,60,,,,26,732,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,c4cbe13e-4ba5-4970-99d4-3a5ec39da5e0,,2025-09-18T07:58:32+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,383
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.1,tablet,1599643,video/mp4,,,,60,,,,6,733,video_view,7c732b16-2984-4136-881b-7e49cf450459,11c1ee0d-b64a-4ba4-96f1-80197f2d1b84,,2025-09-18T07:58:34+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,364
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,whatsapp,,,,,,,,734,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T07:58:56+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,406
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,,,,,,3,,,,,,,735,video_skip,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,21e6385c-1496-4dec-b20b-5e814a869762,2025-09-18T08:00:02+00:00,,anonymous,435
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.57,tablet,1599643,video/mp4,,,,60,,,,34,736,video_view,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,,2025-09-18T08:00:08+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,369
e0e44689-a198-4455-b710-ed2969cee7e5,,,,,,,1,,,,,,,737,video_skip,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T08:00:37+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,444
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.28,tablet,1599643,video/mp4,,,,60,,,,17,738,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T08:03:39+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,367
87b938d3-50f1-436e-b1eb-e5c07f292510,,0.7,desktop,,,,,,60,,,,42,739,video_view,7c732b16-2984-4136-881b-7e49cf450459,e42cd191-b482-4f5c-8aa6-0f7a369e9ad2,,2025-09-18T08:04:11+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,430
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,740,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T08:04:28+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,411
e0e44689-a198-4455-b710-ed2969cee7e5,,0.83,desktop,,,,,,60,,,,50,741,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,67ac9171-43ed-438a-91f8-6d7c92e25dee,2025-09-18T08:04:29+00:00,,anonymous,443
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.93,mobile,,,,,,60,,,,56,742,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,,2025-09-18T08:04:51+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,419
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,743,video_replay,7931366a-b995-4cfb-8072-6f0e076e5564,c4cbe13e-4ba5-4970-99d4-3a5ec39da5e0,,2025-09-18T08:04:55+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,381
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,1,,,,,,,744,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T08:05:14+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,409
e0e44689-a198-4455-b710-ed2969cee7e5,,,,,,,,,,,,,,745,video_replay,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T08:05:22+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,441
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,746,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,a99dff8a-c7e2-4158-8e77-0358a7888233,,2025-09-18T08:05:36+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,385
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,2,,,,,,,747,video_skip,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,,2025-09-18T08:05:48+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,369
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,0.52,tablet,,,,,,60,,,,31,748,video_view,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,,2025-09-18T08:05:54+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,435
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.37,tablet,1599643,video/mp4,,,,60,,,,22,749,video_view,7c732b16-2984-4136-881b-7e49cf450459,142faddc-b891-4215-9fd7-9ffa9f18204c,,2025-09-18T08:05:57+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,357
5793ad00-9d5d-431a-baee-8b8e52696c93,recommendation,,,,,,,,,,,203,,750,cagnotte_detail_view,484a7a24-f719-4546-83fc-fa1b386aa4cc,,,2025-09-18T08:06:59+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,0.95,tablet,,,,,,60,,,,57,751,video_view,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,,2025-09-18T08:07:13+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,435
e0e44689-a198-4455-b710-ed2969cee7e5,,0.58,tablet,,,,,,60,,,,35,752,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T08:07:22+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,445
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,753,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T08:08:37+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,398
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,1,,,,,,,754,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T08:08:54+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,428
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,755,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,c4cbe13e-4ba5-4970-99d4-3a5ec39da5e0,832758c9-0f55-4edc-8546-1c84e3cafba7,2025-09-18T08:09:01+00:00,,anonymous,381
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,1,,,,,,,756,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,b3e238cb-1028-43d3-a49a-409a98e98702,2025-09-18T08:09:06+00:00,,anonymous,426
e0e44689-a198-4455-b710-ed2969cee7e5,,0.28,mobile,,,,,,60,,,,17,757,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T08:09:54+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,445
995292ea-a071-4902-afeb-47ee9326c44a,video,,,,,,,,,,,143,,758,cagnotte_detail_view,e9beb45a-64a5-48ed-a047-2e0c00c34131,,949596e5-ba6e-43a2-8f10-fb1f47285fe6,2025-09-18T08:10:03+00:00,,anonymous,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,facebook,,,,,,,,759,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,50a6e92b-b76f-4ea4-acda-302aed685bb8,6b7b27d8-180a-4a58-b77e-0fe3260e962f,2025-09-18T08:10:36+00:00,,anonymous,393
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,760,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,cae18dc4-4d9a-4bb5-afcc-51ee17d641f9,2025-09-18T08:11:03+00:00,,anonymous,420
e0e44689-a198-4455-b710-ed2969cee7e5,,0.63,tablet,,,,,,60,,,,38,761,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T08:11:15+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,443
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,1,,,,,,,762,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T08:11:31+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,426
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.45,tablet,,,,,,60,,,,27,763,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,,2025-09-18T08:12:45+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,418
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,764,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T08:13:15+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,426
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,0.28,tablet,,,,,,60,,,,17,765,video_view,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,,2025-09-18T08:13:34+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,437
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.68,tablet,,,,,,60,,,,41,766,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T08:14:29+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,398
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.55,desktop,1599643,video/mp4,,,,60,,,,33,767,video_view,7c732b16-2984-4136-881b-7e49cf450459,3b3a698b-9681-477d-a580-72de0c12f25d,30e71387-c410-4d4b-8422-b1cf06f83ef8,2025-09-18T08:14:29+00:00,,anonymous,365
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,telegram,,,,,,,,768,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T08:14:41+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,426
04b7e225-61b4-4917-acf8-5934a09dbf2c,,1.0,mobile,,,,,,60,,,,60,769,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T08:15:12+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,399
6d574b86-d42e-47d3-983b-ea6c7916f939,recommendation,,,,,,,,,,,271,,770,cagnotte_detail_view,e9beb45a-64a5-48ed-a047-2e0c00c34131,,46dfcb87-0665-45b6-b271-988df089c5f0,2025-09-18T08:15:32+00:00,,anonymous,
e0e44689-a198-4455-b710-ed2969cee7e5,video,,,,,,,,,,,156,,771,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,,2025-09-18T08:15:55+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,whatsapp,,,,,,,,772,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,905db189-d794-443c-8768-dff556d606df,,2025-09-18T08:16:08+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,402
e0e44689-a198-4455-b710-ed2969cee7e5,,0.9,mobile,,,,,,60,,,,54,773,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,dc0d196b-e23b-46d1-b6c6-0efad4fb96b0,2025-09-18T08:16:29+00:00,,anonymous,442
9092eab6-4958-489c-9dc1-f75fc64eabda,,,,,,whatsapp,,,,,,,,774,video_share,7c732b16-2984-4136-881b-7e49cf450459,fd88d4b6-f0ca-4d45-b7c1-a3841f6ac1db,,2025-09-18T08:16:34+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,432
e0e44689-a198-4455-b710-ed2969cee7e5,,0.2,tablet,,,,,,60,,,,12,775,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T08:16:44+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,444
04b7e225-61b4-4917-acf8-5934a09dbf2c,,1.0,mobile,,,,,,60,,,,60,776,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,a2779283-d041-4ba9-a3d6-8e88e4427b9d,,2025-09-18T08:16:50+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,389
9092eab6-4958-489c-9dc1-f75fc64eabda,trending,,,,,,,,,,,291,,777,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,,2025-09-18T08:17:12+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,2,,,,,,,778,video_skip,7c732b16-2984-4136-881b-7e49cf450459,a6ad4349-1477-4e88-bfa0-4c85e8f124af,,2025-09-18T08:17:51+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,368
e0e44689-a198-4455-b710-ed2969cee7e5,,,,,,,2,,,,,,,779,video_skip,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,ccc2fb47-7efa-4115-a33c-934d90fa81aa,2025-09-18T08:18:07+00:00,,anonymous,442
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,780,video_replay,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T08:18:09+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,399
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.62,tablet,1599643,video/mp4,,,,60,,,,37,781,video_view,7c732b16-2984-4136-881b-7e49cf450459,b6ed3742-9ae9-4246-8c4a-38ee6412a882,650567f6-420f-45b9-8421-aab81c45eecb,2025-09-18T08:18:41+00:00,,anonymous,369
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,782,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T08:20:13+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,409
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.53,tablet,1599643,video/mp4,,,,60,,,,32,783,video_view,7c732b16-2984-4136-881b-7e49cf450459,3b3a698b-9681-477d-a580-72de0c12f25d,,2025-09-18T08:23:20+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,365
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,784,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,10c80598-075f-4f57-86d6-883cfb3caad5,,2025-09-18T08:23:23+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,396
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,785,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T08:23:37+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,426
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.13,desktop,,,,,,60,,,,8,786,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T08:23:53+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,398
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,3,,,,,,,787,video_skip,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T08:24:17+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.5,mobile,,,,,,60,,,,30,788,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,50a6e92b-b76f-4ea4-acda-302aed685bb8,,2025-09-18T08:24:20+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,393
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,789,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T08:24:23+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,427
